,property_title,url,address,listing_class,plan_name,available,price_range,bedrooms,bathrooms,area_sq_ft,detail_text
4832,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio,True,"$1,298",0,1,440,"studio, 1 bath, 430 – 440 sq ft"
4833,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",1 Bedroom + 1 Bath,True,"$1,698 – $1,718",1,1,790,"1 bed, 1 bath, 665 – 790 sq ft"
4834,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bedrooms + 1 Bath,False,"$1,728 – $1,983",2,1,975,"2 beds, 1 bath, 855 – 975 sq ft not available"
4835,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedrooms + 2 Baths,False,"$2,158 – $2,308",3,2,"1,060","3 beds, 2 baths, 1,060 sq ft not available"
4836,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",2 Bedrooms + 1 Bath,False,"$1,728 – $1,983",2,1,975,"2 beds, 1 bath, 855 – 975 sq ft not available"
4837,Pinewood Plaza Apartments,https://www.apartments.com/pinewood-plaza-apartments-fairfax-va/m5ln4vk/,"3963 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",3 Bedrooms + 2 Baths,False,"$2,158 – $2,308",3,2,"1,060","3 beds, 2 baths, 1,060 sq ft not available"
4838,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio,False,"$1,145",0,1,400,"studio, 1 bath, 400 sq ft 6 – 24 month lease,$600 deposit, not available"
4839,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio Large,False,"$1,195",0,1,450,"studio, 1 bath, 450 sq ft 6 – 24 month lease,$600 deposit, not available"
4840,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One Bedroom,False,"$1,465",1,1,840,"1 bed, 1 bath, 834 – 840 sq ft 6 – 12 month lease,$600 deposit, not available"
4841,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One Bedroom Den,False,"$1,515",1,1,935,"1 bed, 1 bath, 935 sq ft 6 – 24 month lease,$600 deposit, not available"
4842,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Two Bedroom,False,"$1,565",2,1,985,"2 beds, 1 bath, 985 sq ft 6 – 24 month lease,$600 deposit, not available"
4843,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Two Bedroom Two Bath,False,"$1,665",2,2,"1,135","2 beds, 2 baths, 1,135 sq ft 6 – 24 month lease,$600 deposit, not available"
4844,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Three Bedroom,False,"$2,115",3,2,"1,228","3 beds, 2 baths, 1,228 sq ft 6 – 24 month lease,$600 deposit, not available"
4845,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio,False,"$1,145",0,1,400,"studio, 1 bath, 400 sq ft 6 – 24 month lease,$600 deposit, not available"
4846,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Studio Large,False,"$1,195",0,1,450,"studio, 1 bath, 450 sq ft 6 – 24 month lease,$600 deposit, not available"
4847,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One Bedroom,False,"$1,465",1,1,840,"1 bed, 1 bath, 834 – 840 sq ft 6 – 12 month lease,$600 deposit, not available"
4848,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",One Bedroom Den,False,"$1,515",1,1,935,"1 bed, 1 bath, 935 sq ft 6 – 24 month lease,$600 deposit, not available"
4849,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Two Bedroom,False,"$1,565",2,1,985,"2 beds, 1 bath, 985 sq ft 6 – 24 month lease,$600 deposit, not available"
4850,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Two Bedroom Two Bath,False,"$1,665",2,2,"1,135","2 beds, 2 baths, 1,135 sq ft 6 – 24 month lease,$600 deposit, not available"
4851,Margate Manor,https://www.apartments.com/margate-manor-fairfax-va/9ht6cq5/,"3954 Persimmon Dr, Fairfax, VA 22031","['placard', 'placard-option-platinum', 'has-header', 'js-platinum']",Three Bedroom,False,"$2,115",3,2,"1,228","3 beds, 2 baths, 1,228 sq ft 6 – 24 month lease,$600 deposit, not available"
4852,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",One Bedroom,False,"$1,978 – $2,178",1,1,800,"1 bed, 1 bath, 800 sq ft not available"
4853,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Two Bedroom Standard,False,"$2,433 – $2,483",2,2,"1,008","2 beds, 2 baths, 1,008 sq ft not available"
4854,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Three Bedroom,False,"$2,661 – $3,264",3,2,"1,256","3 beds, 2 baths, 1,256 sq ft not available"
4855,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",One Bedroom,False,"$1,978 – $2,178",1,1,800,"1 bed, 1 bath, 800 sq ft not available"
4856,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Two Bedroom Standard,False,"$2,433 – $2,483",2,2,"1,008","2 beds, 2 baths, 1,008 sq ft not available"
4857,Trevors Run,https://www.apartments.com/trevors-run-herndon-va/nzyl7nq/,"2411 Little Current Dr, Herndon, VA 20171","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Three Bedroom,False,"$2,661 – $3,264",3,2,"1,256","3 beds, 2 baths, 1,256 sq ft not available"
4858,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Constitution,True,"$1,598 – $2,554",1,1,850,"1 bed, 1 bath, 850 sq ft"
4859,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Democracy,True,"$2,176 – $3,327",2,1,"1,175","2 beds, 1 bath, 1,175 sq ft"
4860,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Jefferson,True,"$2,234 – $3,440",2,2,"1,200","2 beds, 2 baths, 1,200 sq ft"
4861,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Capitol 2,True,"$2,280 – $3,424",2,2,"1,200","2 beds, 2 baths, 1,200 sq ft"
4862,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The President,True,"$2,830 – $4,118",2,1,"1,275","2 beds, 1 bath, 1,275 sq ft"
4863,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Constitution,True,"$1,598 – $2,554",1,1,850,"1 bed, 1 bath, 850 sq ft"
4864,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Democracy,True,"$2,176 – $3,327",2,1,"1,175","2 beds, 1 bath, 1,175 sq ft"
4865,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Jefferson,True,"$2,234 – $3,440",2,2,"1,200","2 beds, 2 baths, 1,200 sq ft"
4866,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Capitol 2,True,"$2,280 – $3,424",2,2,"1,200","2 beds, 2 baths, 1,200 sq ft"
4867,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The President,True,"$2,830 – $4,118",2,1,"1,275","2 beds, 1 bath, 1,275 sq ft"
4868,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Liberty,False,Call for Rent,1,1,775,"1 bed, 1 bath, 775 sq ft not available"
4869,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Capitol,False,Call for Rent,2,1,"1,200","2 beds, 1 bath, 1,200 sq ft not available"
4870,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Liberty,False,Call for Rent,1,1,775,"1 bed, 1 bath, 775 sq ft not available"
4871,Jefferson Apartments,https://www.apartments.com/jefferson-apartments-falls-church-va/g06clwy/,"6166 Leesburg Pike, Falls Church, VA 22044","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Capitol,False,Call for Rent,2,1,"1,200","2 beds, 1 bath, 1,200 sq ft not available"
4872,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",A,True,"$2,091 – $4,788",1,1,740,"1 bed, 1 bath, 740 sq ft $250 deposit"
4873,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",G2,True,"$3,199 – $6,076",1,2,"1,200","1 bed, 2 baths, 1,200 sq ft $250 deposit"
4874,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",L2,True,"$3,374 – $6,384",1,2,"1,240","1 bed, 2 baths, 1,240 sq ft $250 deposit"
4875,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",D3,True,"$3,163 – $6,067",1,2,"1,200","1 bed, 2 baths, 1,200 sq ft $250 deposit"
4876,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",D1,True,"$3,032 – $6,796",1,2,"1,060","1 bed, 2 baths, 1,060 sq ft $250 deposit"
4877,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",C2,True,"$3,007 – $6,684",1,2,970,"1 bed, 2 baths, 970 sq ft $250 deposit"
4878,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",B1,True,"$2,141 – $3,089",1,1,800,"1 bed, 1 bath, 800 sq ft $250 deposit"
4879,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",A,True,"$2,091 – $4,788",1,1,740,"1 bed, 1 bath, 740 sq ft $250 deposit"
4880,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",G2,True,"$3,199 – $6,076",1,2,"1,200","1 bed, 2 baths, 1,200 sq ft $250 deposit"
4881,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",L2,True,"$3,374 – $6,384",1,2,"1,240","1 bed, 2 baths, 1,240 sq ft $250 deposit"
4882,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",D3,True,"$3,163 – $6,067",1,2,"1,200","1 bed, 2 baths, 1,200 sq ft $250 deposit"
4883,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",D1,True,"$3,032 – $6,796",1,2,"1,060","1 bed, 2 baths, 1,060 sq ft $250 deposit"
4884,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",C2,True,"$3,007 – $6,684",1,2,970,"1 bed, 2 baths, 970 sq ft $250 deposit"
4885,The Lofts at Park Crest,https://www.apartments.com/the-lofts-at-park-crest-mclean-va/4s3bclh/,"8210 Crestwood Heights Dr, Mclean, VA 22102","['placard', 'placard-option-gold', 'has-header', 'js-gold']",B1,True,"$2,141 – $3,089",1,1,800,"1 bed, 1 bath, 800 sq ft $250 deposit"
4886,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Asten,True,"$2,785 – $5,696",2,2,"1,012","2 beds, 2 baths, 1,012 sq ft"
4887,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Alexander Town Home,True,"$2,776 – $5,674",2,5,980,"2 beds, 1.5 baths, 980 sq ft"
4888,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Asten,True,"$2,785 – $5,696",2,2,"1,012","2 beds, 2 baths, 1,012 sq ft"
4889,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Alexander Town Home,True,"$2,776 – $5,674",2,5,980,"2 beds, 1.5 baths, 980 sq ft"
4890,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Courtland,False,Call for Rent,1,1,844,"1 bed, 1 bath, 844 sq ft not available"
4891,Saratoga Square,https://www.apartments.com/saratoga-square-springfield-va/5khznjn/,"7816 Rolling View Ln, Springfield, VA 22153","['placard', 'placard-option-gold', 'has-header', 'js-gold']",The Courtland,False,Call for Rent,1,1,844,"1 bed, 1 bath, 844 sq ft not available"
4892,Lerner Falls at Flint Hill,https://www.apartments.com/lerner-falls-at-flint-hill-fairfax-va/gs805dy/,"10520 Rosehaven St, Fairfax, VA 22030","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Rubens,True,"$1,954 – $2,371",1,1,901,"1 bed, 1 bath, 817 – 901 sq ft $500 deposit"
4893,Lerner Falls at Flint Hill,https://www.apartments.com/lerner-falls-at-flint-hill-fairfax-va/gs805dy/,"10520 Rosehaven St, Fairfax, VA 22030","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Hassan,True,"$2,330 – $2,694",2,2,"1,235","2 beds, 2 baths, 1,191 – 1,235 sq ft $500 deposit"
4894,Lerner Falls at Flint Hill,https://www.apartments.com/lerner-falls-at-flint-hill-fairfax-va/gs805dy/,"10520 Rosehaven St, Fairfax, VA 22030","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Monet,True,"$2,772 – $3,113",2,5,"1,602","2 beds, 2.5 baths, 1,602 sq ft $500 deposit"
4895,Lerner Falls at Flint Hill,https://www.apartments.com/lerner-falls-at-flint-hill-fairfax-va/gs805dy/,"10520 Rosehaven St, Fairfax, VA 22030","['placard', 'placard-option-gold', 'has-header', 'js-gold']",Rubens,True,"$1,954 – $2,371",1,1,901,"1 bed, 1 bath, 817 – 901 sq ft $500 deposit"
