geoid,region_type,region_name,year,measure,value,measure_type
51049,county,"Cumberland County, Virginia",2015,vac_oth_adr,0,count
51051,county,"Dickenson County, Virginia",2015,vac_oth_adr,0,count
51053,county,"Dinwiddie County, Virginia",2015,vac_oth_adr,0,count
51057,county,"Essex County, Virginia",2015,vac_oth_adr,0,count
51059,county,"Fairfax County, Virginia",2015,vac_oth_adr,0,count
51061,county,"Fauquier County, Virginia",2015,vac_oth_adr,0,count
51063,county,"Floyd County, Virginia",2015,vac_oth_adr,0,count
51065,county,"Fluvanna County, Virginia",2015,vac_oth_adr,0,count
51067,county,"Franklin County, Virginia",2015,vac_oth_adr,0,count
51069,county,"Frederick County, Virginia",2015,vac_oth_adr,0,count
51071,county,"Giles County, Virginia",2015,vac_oth_adr,0,count
51073,county,"Gloucester County, Virginia",2015,vac_oth_adr,0,count
51075,county,"Goochland County, Virginia",2015,vac_oth_adr,0,count
51077,county,"Grayson County, Virginia",2015,vac_oth_adr,0,count
51079,county,"Greene County, Virginia",2015,vac_oth_adr,0,count
51081,county,"Greensville County, Virginia",2015,vac_oth_adr,0,count
51083,county,"Halifax County, Virginia",2015,vac_oth_adr,0,count
51085,county,"Hanover County, Virginia",2015,vac_oth_adr,0,count
51087,county,"Henrico County, Virginia",2015,vac_oth_adr,1,count
51089,county,"Henry County, Virginia",2015,vac_oth_adr,2,count
51091,county,"Highland County, Virginia",2015,vac_oth_adr,0,count
51093,county,"Isle of Wight County, Virginia",2015,vac_oth_adr,0,count
51095,county,"James City County, Virginia",2015,vac_oth_adr,0,count
51097,county,"King and Queen County, Virginia",2015,vac_oth_adr,0,count
51099,county,"King George County, Virginia",2015,vac_oth_adr,0,count
51101,county,"King William County, Virginia",2015,vac_oth_adr,0,count
51103,county,"Lancaster County, Virginia",2015,vac_oth_adr,0,count
51105,county,"Lee County, Virginia",2015,vac_oth_adr,0,count
51107,county,"Loudoun County, Virginia",2015,vac_oth_adr,0,count
51109,county,"Louisa County, Virginia",2015,vac_oth_adr,0,count
51111,county,"Lunenburg County, Virginia",2015,vac_oth_adr,0,count
51113,county,"Madison County, Virginia",2015,vac_oth_adr,0,count
51115,county,"Mathews County, Virginia",2015,vac_oth_adr,0,count
51117,county,"Mecklenburg County, Virginia",2015,vac_oth_adr,0,count
51119,county,"Middlesex County, Virginia",2015,vac_oth_adr,0,count
51121,county,"Montgomery County, Virginia",2015,vac_oth_adr,0,count
51125,county,"Nelson County, Virginia",2015,vac_oth_adr,0,count
51127,county,"New Kent County, Virginia",2015,vac_oth_adr,0,count
51131,county,"Northampton County, Virginia",2015,vac_oth_adr,0,count
51133,county,"Northumberland County, Virginia",2015,vac_oth_adr,0,count
51135,county,"Nottoway County, Virginia",2015,vac_oth_adr,0,count
51137,county,"Orange County, Virginia",2015,vac_oth_adr,0,count
51139,county,"Page County, Virginia",2015,vac_oth_adr,0,count
51141,county,"Patrick County, Virginia",2015,vac_oth_adr,0,count
51143,county,"Pittsylvania County, Virginia",2015,vac_oth_adr,0,count
51145,county,"Powhatan County, Virginia",2015,vac_oth_adr,0,count
51147,county,"Prince Edward County, Virginia",2015,vac_oth_adr,0,count
51149,county,"Prince George County, Virginia",2015,vac_oth_adr,0,count
51153,county,"Prince William County, Virginia",2015,vac_oth_adr,0,count
51155,county,"Pulaski County, Virginia",2015,vac_oth_adr,2,count
51157,county,"Rappahannock County, Virginia",2015,vac_oth_adr,0,count
51159,county,"Richmond County, Virginia",2015,vac_oth_adr,0,count
51161,county,"Roanoke County, Virginia",2015,vac_oth_adr,1,count
51163,county,"Rockbridge County, Virginia",2015,vac_oth_adr,0,count
51165,county,"Rockingham County, Virginia",2015,vac_oth_adr,1,count
51167,county,"Russell County, Virginia",2015,vac_oth_adr,0,count
51169,county,"Scott County, Virginia",2015,vac_oth_adr,0,count
51171,county,"Shenandoah County, Virginia",2015,vac_oth_adr,0,count
51173,county,"Smyth County, Virginia",2015,vac_oth_adr,0,count
51175,county,"Southampton County, Virginia",2015,vac_oth_adr,0,count
51177,county,"Spotsylvania County, Virginia",2015,vac_oth_adr,0,count
51179,county,"Stafford County, Virginia",2015,vac_oth_adr,0,count
51181,county,"Surry County, Virginia",2015,vac_oth_adr,0,count
51183,county,"Sussex County, Virginia",2015,vac_oth_adr,0,count
51185,county,"Tazewell County, Virginia",2015,vac_oth_adr,0,count
51187,county,"Warren County, Virginia",2015,vac_oth_adr,0,count
51191,county,"Washington County, Virginia",2015,vac_oth_adr,1,count
51193,county,"Westmoreland County, Virginia",2015,vac_oth_adr,0,count
51195,county,"Wise County, Virginia",2015,vac_oth_adr,0,count
51197,county,"Wythe County, Virginia",2015,vac_oth_adr,0,count
51199,county,"York County, Virginia",2015,vac_oth_adr,0,count
51510,county,"Alexandria city, Virginia",2015,vac_oth_adr,0,count
51520,county,"Bristol city, Virginia",2015,vac_oth_adr,0,count
51530,county,"Buena Vista city, Virginia",2015,vac_oth_adr,0,count
51540,county,"Charlottesville city, Virginia",2015,vac_oth_adr,0,count
51550,county,"Chesapeake city, Virginia",2015,vac_oth_adr,0,count
51570,county,"Colonial Heights city, Virginia",2015,vac_oth_adr,0,count
51580,county,"Covington city, Virginia",2015,vac_oth_adr,0,count
51590,county,"Danville city, Virginia",2015,vac_oth_adr,1,count
51595,county,"Emporia city, Virginia",2015,vac_oth_adr,0,count
51600,county,"Fairfax city, Virginia",2015,vac_oth_adr,0,count
51610,county,"Falls Church city, Virginia",2015,vac_oth_adr,0,count
51620,county,"Franklin city, Virginia",2015,vac_oth_adr,0,count
51630,county,"Fredericksburg city, Virginia",2015,vac_oth_adr,0,count
51640,county,"Galax city, Virginia",2015,vac_oth_adr,0,count
51650,county,"Hampton city, Virginia",2015,vac_oth_adr,0,count
51660,county,"Harrisonburg city, Virginia",2015,vac_oth_adr,0,count
51670,county,"Hopewell city, Virginia",2015,vac_oth_adr,0,count
51678,county,"Lexington city, Virginia",2015,vac_oth_adr,0,count
51680,county,"Lynchburg city, Virginia",2015,vac_oth_adr,3,count
51683,county,"Manassas city, Virginia",2015,vac_oth_adr,0,count
51685,county,"Manassas Park city, Virginia",2015,vac_oth_adr,0,count
51690,county,"Martinsville city, Virginia",2015,vac_oth_adr,1,count
51700,county,"Newport News city, Virginia",2015,vac_oth_adr,6,count
51710,county,"Norfolk city, Virginia",2015,vac_oth_adr,81,count
51720,county,"Norton city, Virginia",2015,vac_oth_adr,0,count
51730,county,"Petersburg city, Virginia",2015,vac_oth_adr,2,count
51735,county,"Poquoson city, Virginia",2015,vac_oth_adr,0,count
51740,county,"Portsmouth city, Virginia",2015,vac_oth_adr,1,count
51750,county,"Radford city, Virginia",2015,vac_oth_adr,1,count
51760,county,"Richmond city, Virginia",2015,vac_oth_adr,5,count
51770,county,"Roanoke city, Virginia",2015,vac_oth_adr,0,count
51775,county,"Salem city, Virginia",2015,vac_oth_adr,0,count
51790,county,"Staunton city, Virginia",2015,vac_oth_adr,0,count
51800,county,"Suffolk city, Virginia",2015,vac_oth_adr,1,count
51810,county,"Virginia Beach city, Virginia",2015,vac_oth_adr,0,count
51820,county,"Waynesboro city, Virginia",2015,vac_oth_adr,0,count
51830,county,"Williamsburg city, Virginia",2015,vac_oth_adr,0,count
51840,county,"Winchester city, Virginia",2015,vac_oth_adr,0,count
51001,county,"Accomack County, Virginia",2015,vac_adr,164,count
51003,county,"Albemarle County, Virginia",2015,vac_adr,463,count
51005,county,"Alleghany County, Virginia",2015,vac_adr,308,count
51007,county,"Amelia County, Virginia",2015,vac_adr,2,count
51009,county,"Amherst County, Virginia",2015,vac_adr,33,count
51011,county,"Appomattox County, Virginia",2015,vac_adr,28,count
51013,county,"Arlington County, Virginia",2015,vac_adr,1162,count
51015,county,"Augusta County, Virginia",2015,vac_adr,49,count
51017,county,"Bath County, Virginia",2015,vac_adr,25,count
51019,county,"Bedford County, Virginia",2015,vac_adr,430,count
51021,county,"Bland County, Virginia",2015,vac_adr,4,count
51023,county,"Botetourt County, Virginia",2015,vac_adr,92,count
51025,county,"Brunswick County, Virginia",2015,vac_adr,59,count
51027,county,"Buchanan County, Virginia",2015,vac_adr,56,count
51029,county,"Buckingham County, Virginia",2015,vac_adr,6,count
51031,county,"Campbell County, Virginia",2015,vac_adr,627,count
51033,county,"Caroline County, Virginia",2015,vac_adr,0,count
51035,county,"Carroll County, Virginia",2015,vac_adr,47,count
51036,county,"Charles City County, Virginia",2015,vac_adr,7,count
51037,county,"Charlotte County, Virginia",2015,vac_adr,45,count
51041,county,"Chesterfield County, Virginia",2015,vac_adr,1404,count
51043,county,"Clarke County, Virginia",2015,vac_adr,79,count
51045,county,"Craig County, Virginia",2015,vac_adr,32,count
51047,county,"Culpeper County, Virginia",2015,vac_adr,359,count
51049,county,"Cumberland County, Virginia",2015,vac_adr,1,count
51051,county,"Dickenson County, Virginia",2015,vac_adr,101,count
51053,county,"Dinwiddie County, Virginia",2015,vac_adr,4,count
51057,county,"Essex County, Virginia",2015,vac_adr,1,count
51059,county,"Fairfax County, Virginia",2015,vac_adr,4107,count
51061,county,"Fauquier County, Virginia",2015,vac_adr,239,count
51063,county,"Floyd County, Virginia",2015,vac_adr,17,count
51065,county,"Fluvanna County, Virginia",2015,vac_adr,2,count
51067,county,"Franklin County, Virginia",2015,vac_adr,155,count
51069,county,"Frederick County, Virginia",2015,vac_adr,52,count
51071,county,"Giles County, Virginia",2015,vac_adr,414,count
51073,county,"Gloucester County, Virginia",2015,vac_adr,8,count
51075,county,"Goochland County, Virginia",2015,vac_adr,8,count
51077,county,"Grayson County, Virginia",2015,vac_adr,38,count
51079,county,"Greene County, Virginia",2015,vac_adr,0,count
51081,county,"Greensville County, Virginia",2015,vac_adr,15,count
51083,county,"Halifax County, Virginia",2015,vac_adr,593,count
51085,county,"Hanover County, Virginia",2015,vac_adr,215,count
51087,county,"Henrico County, Virginia",2015,vac_adr,2138,count
51089,county,"Henry County, Virginia",2015,vac_adr,767,count
51091,county,"Highland County, Virginia",2015,vac_adr,2,count
51093,county,"Isle of Wight County, Virginia",2015,vac_adr,81,count
51095,county,"James City County, Virginia",2015,vac_adr,243,count
51097,county,"King and Queen County, Virginia",2015,vac_adr,0,count
51099,county,"King George County, Virginia",2015,vac_adr,3,count
51101,county,"King William County, Virginia",2015,vac_adr,0,count
51103,county,"Lancaster County, Virginia",2015,vac_adr,8,count
51105,county,"Lee County, Virginia",2015,vac_adr,469,count
51107,county,"Loudoun County, Virginia",2015,vac_adr,415,count
51109,county,"Louisa County, Virginia",2015,vac_adr,4,count
51111,county,"Lunenburg County, Virginia",2015,vac_adr,1,count
51113,county,"Madison County, Virginia",2015,vac_adr,0,count
51115,county,"Mathews County, Virginia",2015,vac_adr,6,count
51117,county,"Mecklenburg County, Virginia",2015,vac_adr,370,count
51119,county,"Middlesex County, Virginia",2015,vac_adr,33,count
51121,county,"Montgomery County, Virginia",2015,vac_adr,931,count
51125,county,"Nelson County, Virginia",2015,vac_adr,34,count
51127,county,"New Kent County, Virginia",2015,vac_adr,0,count
51131,county,"Northampton County, Virginia",2015,vac_adr,315,count
51133,county,"Northumberland County, Virginia",2015,vac_adr,17,count
51135,county,"Nottoway County, Virginia",2015,vac_adr,167,count
51137,county,"Orange County, Virginia",2015,vac_adr,165,count
51139,county,"Page County, Virginia",2015,vac_adr,202,count
51141,county,"Patrick County, Virginia",2015,vac_adr,76,count
51143,county,"Pittsylvania County, Virginia",2015,vac_adr,540,count
51145,county,"Powhatan County, Virginia",2015,vac_adr,2,count
51147,county,"Prince Edward County, Virginia",2015,vac_adr,128,count
51149,county,"Prince George County, Virginia",2015,vac_adr,73,count
51153,county,"Prince William County, Virginia",2015,vac_adr,935,count
51155,county,"Pulaski County, Virginia",2015,vac_adr,486,count
51157,county,"Rappahannock County, Virginia",2015,vac_adr,0,count
51159,county,"Richmond County, Virginia",2015,vac_adr,0,count
51161,county,"Roanoke County, Virginia",2015,vac_adr,895,count
51163,county,"Rockbridge County, Virginia",2015,vac_adr,12,count
51165,county,"Rockingham County, Virginia",2015,vac_adr,150,count
51167,county,"Russell County, Virginia",2015,vac_adr,21,count
51169,county,"Scott County, Virginia",2015,vac_adr,17,count
51171,county,"Shenandoah County, Virginia",2015,vac_adr,197,count
51173,county,"Smyth County, Virginia",2015,vac_adr,360,count
51175,county,"Southampton County, Virginia",2015,vac_adr,2,count
51177,county,"Spotsylvania County, Virginia",2015,vac_adr,397,count
51179,county,"Stafford County, Virginia",2015,vac_adr,195,count
51181,county,"Surry County, Virginia",2015,vac_adr,60,count
51183,county,"Sussex County, Virginia",2015,vac_adr,1,count
51185,county,"Tazewell County, Virginia",2015,vac_adr,1175,count
51187,county,"Warren County, Virginia",2015,vac_adr,405,count
51191,county,"Washington County, Virginia",2015,vac_adr,199,count
51193,county,"Westmoreland County, Virginia",2015,vac_adr,249,count
51195,county,"Wise County, Virginia",2015,vac_adr,136,count
51197,county,"Wythe County, Virginia",2015,vac_adr,302,count
51199,county,"York County, Virginia",2015,vac_adr,227,count
51510,county,"Alexandria city, Virginia",2015,vac_adr,575,count
51520,county,"Bristol city, Virginia",2015,vac_adr,782,count
51530,county,"Buena Vista city, Virginia",2015,vac_adr,248,count
51540,county,"Charlottesville city, Virginia",2015,vac_adr,911,count
51550,county,"Chesapeake city, Virginia",2015,vac_adr,1274,count
51570,county,"Colonial Heights city, Virginia",2015,vac_adr,325,count
51580,county,"Covington city, Virginia",2015,vac_adr,433,count
51590,county,"Danville city, Virginia",2015,vac_adr,3548,count
51595,county,"Emporia city, Virginia",2015,vac_adr,279,count
51600,county,"Fairfax city, Virginia",2015,vac_adr,198,count
51610,county,"Falls Church city, Virginia",2015,vac_adr,173,count
51620,county,"Franklin city, Virginia",2015,vac_adr,215,count
51630,county,"Fredericksburg city, Virginia",2015,vac_adr,690,count
51640,county,"Galax city, Virginia",2015,vac_adr,162,count
51650,county,"Hampton city, Virginia",2015,vac_adr,2365,count
51660,county,"Harrisonburg city, Virginia",2015,vac_adr,284,count
51670,county,"Hopewell city, Virginia",2015,vac_adr,762,count
51678,county,"Lexington city, Virginia",2015,vac_adr,179,count
51680,county,"Lynchburg city, Virginia",2015,vac_adr,1501,count
51683,county,"Manassas city, Virginia",2015,vac_adr,220,count
51685,county,"Manassas Park city, Virginia",2015,vac_adr,102,count
51690,county,"Martinsville city, Virginia",2015,vac_adr,949,count
51700,county,"Newport News city, Virginia",2015,vac_adr,2234,count
51710,county,"Norfolk city, Virginia",2015,vac_adr,3579,count
51720,county,"Norton city, Virginia",2015,vac_adr,234,count
51730,county,"Petersburg city, Virginia",2015,vac_adr,1970,count
51735,county,"Poquoson city, Virginia",2015,vac_adr,45,count
51740,county,"Portsmouth city, Virginia",2015,vac_adr,1535,count
51750,county,"Radford city, Virginia",2015,vac_adr,251,count
51760,county,"Richmond city, Virginia",2015,vac_adr,4406,count
51770,county,"Roanoke city, Virginia",2015,vac_adr,2442,count
51775,county,"Salem city, Virginia",2015,vac_adr,552,count
51790,county,"Staunton city, Virginia",2015,vac_adr,810,count
51800,county,"Suffolk city, Virginia",2015,vac_adr,732,count
51810,county,"Virginia Beach city, Virginia",2015,vac_adr,2811,count
51820,county,"Waynesboro city, Virginia",2015,vac_adr,635,count
51830,county,"Williamsburg city, Virginia",2015,vac_adr,170,count
51840,county,"Winchester city, Virginia",2015,vac_adr,608,count
51001,county,"Accomack County, Virginia",2015,vac_res_per,1.1235955056179776,percent
51003,county,"Albemarle County, Virginia",2015,vac_res_per,0.5625036243790231,percent
51005,county,"Alleghany County, Virginia",2015,vac_res_per,3.464443865589997,percent
51007,county,"Amelia County, Virginia",2015,vac_res_per,0.03527959075674722,percent
51009,county,"Amherst County, Virginia",2015,vac_res_per,0.23441506116768002,percent
51011,county,"Appomattox County, Virginia",2015,vac_res_per,0.4262444816562643,percent
51013,county,"Arlington County, Virginia",2015,vac_res_per,0.2828358573920415,percent
51015,county,"Augusta County, Virginia",2015,vac_res_per,0.05416792055371652,percent
51017,county,"Bath County, Virginia",2015,vac_res_per,0.7834534628643058,percent
51019,county,"Bedford County, Virginia",2015,vac_res_per,0.918737407656145,percent
51021,county,"Bland County, Virginia",2015,vac_res_per,0.15552099533437014,percent
51023,county,"Botetourt County, Virginia",2015,vac_res_per,0.558085829751748,percent
51025,county,"Brunswick County, Virginia",2015,vac_res_per,0.5948263936920736,percent
