"","X","Accees.to.Care","Education","Employment.Access","Labor.Force.Participation","Population.Density","Walkability","Spatial.Segregation","Income.Inequality","Affordability","Environmental","Food.Access","Townsend","Incarceration","Mobility","geoid"
"713",713,0.977,0.767,0.123,0.622,0.063,0.649,0.675,0.328,0.538,0.62,0.981,0.789,0.985385023072978,0.119,51059415500
"714",714,0.944,0.683,0.07,0.618,0.07,0.639,0.672,0.514,0.464,0.627,0.992,0.814,0.982319124966772,0.119,51710006603
"715",715,0.917,0.676,0.146,0.709,0.085,0.454,0.662,0.518,0.432,0.66,0.988,0.883,1.02736323824368,0.135,51810042801
"716",716,0.962,0.86,0.411,0.78,0.087,0.889,0.606,0.446,0.58,0.478,1,0.867,1.05306608659994,0.214,51510201805
"717",717,0.922,0.644,0.254,0.73,0.032,0.678,0.938,0.449,0.538,0.495,0.906,0.732,0.967211919230753,0.215,51087200501
"718",718,0.852,0.738,0.126,0.791,0.177,0.813,0.938,0.502,0.59,0.513,0.979,0.761,1.06522649461293,0.267,51059491303
"719",719,0.968,0.873,0.394,0.774,0.097,0.963,0.394,0.365,0.548,0.477,0.998,0.825,0.987461966506218,0.375,51510201900
"720",720,0.867,0.644,0.016,0.621,0.003,0.381,0.556,0.368,0.38,0.742,0.733,0.832,0.95039176717018,0.132,51117930201
"721",721,0.915,0.654,0.017,0.723,0.003,0.255,0.656,0.437,0.622,0.772,0.556,0.853,0.963244901932804,0.234,51177020311
"722",722,0.939,0.73,0.085,0.787,0.16,0.343,0.769,0.472,0.622,0.665,0.99,0.812,1.0541663313007,0.154,51153901237
"723",723,0.91,0.668,0.095,0.715,0.082,0.368,0.769,0.45,0.514,0.725,0.98,0.727,0.996554259226344,0.248,51700031603
"724",724,0.859,0.719,0.085,0.727,0.031,0.727,0.713,0.437,0.444,0.688,0.904,0.787,1.00778749666573,0.332,51660000102
"725",725,0.912,0.567,0.005,0.35,0,0.069,0.188,0.299,0.211,0.782,0.237,0.83,0.785949286306889,0.056,51027010500
"726",726,0.979,0.796,0.105,0.728,0.075,0.692,0.469,0.356,0.633,0.554,0.992,0.766,0.944120541259144,0.273,51630000100
"727",727,0.931,0.68,0.071,0.736,0.017,0.285,0.519,0.426,0.547,0.617,0.775,0.814,0.935241269660658,0.148,51085321202
"728",728,0.884,0.685,0.14,0.751,0.164,0.692,0.681,0.469,0.569,0.659,0.975,0.698,0.994024477305896,0.275,51810040406
"729",729,0.922,0.681,0.091,0.714,0.07,0.682,0.625,0.425,0.538,0.598,0.998,0.78,0.96575025326016,0.157,51770001900
"730",730,0.913,0.666,0.009,0.582,0.001,0.27,0.537,0.355,0.411,0.792,0.539,0.811,0.91960352536274,0.205,51175200401
"731",731,0.972,0.694,0.02,0.779,0.005,0.227,0.737,0.362,0.495,0.74,0.499,0.687,0.912725410462146,0.275,51199050500
"732",732,0.907,0.68,0.064,0.665,0.015,0.409,0.648,0.304,0.506,0.669,0.937,0.799,0.964344800295002,0.15,51085320602
"733",733,0.929,0.672,0.054,0.761,0.095,0.57,0.856,0.533,0.538,0.302,0.534,0.75,0.881080561577519,0.503,51710000800
"734",734,0.923,0.656,0.012,0.628,0.001,0.114,0.45,0.393,0.495,0.796,0.456,0.788,0.904091361043011,0.103,51137110106
"735",735,0.924,0.667,0.012,0.605,0.001,0.156,0.406,0.348,0.306,0.8,0.48,0.806,0.887588329682121,0.246,51113930102
"736",736,0.905,0.635,0.008,0.534,0,0.093,0,0.473,0.38,0.804,0.34,0.865,0.839520307752359,0.069,51173030100
"737",737,0.968,0.759,0.366,0.926,0.047,0.758,0.894,0.508,0.59,0.452,1,0.782,1.02807097611412,0.334,51059440201
"738",738,0.911,0.658,0.066,0.645,0.057,0.47,0.455,0.404,0.539,0.571,0.98,0.818,0.918265784804224,0.234,51570830500
"739",739,0.986,0.814,0.284,0.918,0.042,0.739,0.862,0.576,0.622,0.408,0.964,0.856,1.04594060049971,0.343,51510200403
"740",740,0.976,0.713,0.034,0.763,0.023,0.263,0.681,0.59,0.37,0.75,0.983,0.899,1.03165215819955,0.243,51800075402
"741",741,0.95,0.722,0.254,0.692,0.077,0.817,0.8,0.381,0.59,0.588,0.985,0.796,1.00418616141555,0.247,51600300400
"742",742,0.926,0.696,0.049,0.679,0.043,0.577,0.806,0.442,0.601,0.614,0.839,0.839,0.990053064878101,0.269,51179010216
"743",743,0.844,0.65,0.008,0.602,0.001,0.125,0.5,0.286,0.327,0.784,0.386,0.849,0.924952002972258,0.16,51081880101
"744",744,0.924,0.64,0.01,0.596,0.001,0.033,0.138,0.467,0.39,0.778,0.467,0.937,0.875849776378884,0.217,51019030604
"745",745,0.973,0.846,0.227,0.84,0.137,0.753,0.788,0.517,0.58,0.542,0.954,0.853,1.08877864159475,0.173,51059461802
"746",746,0.942,0.747,0.384,0.714,0.071,0.649,0.712,0.466,0.527,0.556,0.999,0.876,1.04427366485335,0.172,51059471100
"747",747,0.919,0.652,0.074,0.682,0.031,0.644,0.656,0.478,0.517,0.588,0.792,0.722,0.912702869947566,0.245,51550021403
"748",748,0.885,0.68,0.12,0.701,0.121,0.682,0.825,0.47,0.464,0.682,0.993,0.883,1.07583273084953,0.054,51810045806
"749",749,0.905,0.647,0.007,0.562,0.001,0.15,0.181,0.435,0.38,0.844,0.276,0.835,0.861915944234819,0.14,51173030400
"750",750,0.899,0.626,0.096,0.781,0.084,0.408,0.85,0.509,0.633,0.666,0.93,0.868,1.03917783873271,0.152,51153900404
"751",751,0.893,0.662,0.006,0.583,0,0.142,0.044,0.493,0.643,0.809,0.602,0.841,0.886892699153243,0.065,51021040200
"752",752,0.888,0.733,0.376,0.727,0.063,0.707,0.844,0.485,0.559,0.486,0.984,0.93,1.09023202158077,0.034,51059452101
"753",753,0.959,0.747,0.101,0.842,0.052,0.476,0.888,0.485,0.601,0.63,0.81,0.914,1.06513314946932,0.195,51059492400
"754",754,0.887,0.644,0.033,0.623,0.003,0.414,0.731,0.44,0.675,0.742,0.921,0.747,0.974719794635725,0.159,51047930502
"755",755,0.926,0.647,0.066,0.787,0.072,0.312,0.775,0.48,0.58,0.611,0.891,0.763,0.960898856374129,0.354,51041100211
"756",756,0.935,0.673,0.04,0.547,0.012,0.431,0.411,0.431,0.484,0.775,0.965,0.782,0.92064831685983,0.26,51790000600
"757",757,0.952,0.653,0.053,0.646,0.018,0.313,0.744,0.518,0.485,0.611,0.699,0.896,0.972128460838035,0.096,51041100807
"758",758,0.981,0.78,0.075,0.602,0.058,0.402,0.425,0.458,0.474,0.709,0.992,0.878,0.999631020383727,0.082,51087200124
"759",759,0.898,0.677,0.021,0.552,0.005,0.259,0.2,0.146,0.401,0.777,0.769,0.844,0.883324623785521,0.137,51173030302
"760",760,0.961,0.767,0.066,0.456,0.039,0.55,0.667,0.404,0.516,0.741,0.978,0.738,0.93640219130022,0.683,51830370300
"761",761,0.876,0.656,0.011,0.51,0.001,0.185,0.519,0.308,0.485,0.778,0.274,0.777,0.897301112861489,0.035,51193010102
"762",762,0.906,0.646,0.015,0.58,0.001,0.303,0.319,0.352,0.38,0.758,0.662,0.773,0.87870429990056,0.098,51197050101
"763",763,0.923,0.624,0.009,0.636,0.001,0.158,0.406,0.403,0.348,0.761,0.319,0.819,0.873527256103941,0.096,51143011001
"764",764,0.983,0.751,0.105,0.592,0.04,0.524,0.606,0.409,0.348,0.701,0.995,0.901,1.0110262658642,0.111,51810041600
"765",765,0.946,0.678,0.089,0.682,0.028,0.536,0.55,0.425,0.39,0.58,0.996,0.893,0.963421647289493,0.118,51550020903
"766",766,0.917,0.668,0.087,0.744,0.09,0.737,0.58,0.452,0.507,0.594,0.982,0.837,0.96636703292152,0.257,51710005602
"767",767,0.942,0.707,0.118,0.752,0.12,0.536,0.806,0.547,0.474,0.689,0.99,0.816,1.04226059009931,0.269,51810045808
"768",768,0.961,0.698,0.14,0.647,0.101,0.628,0.762,0.435,0.517,0.637,0.98,0.76,0.973249379457875,0.331,51810046220
"769",769,0.926,0.669,0.085,0.574,0.046,0.481,0.381,0.463,0.506,0.702,0.936,0.805,0.92617514574373,0.194,51161030206
"770",770,0.929,0.679,0.033,0.652,0.033,0.263,0.53,0.478,0.538,0.615,0.697,0.828,0.929822507751931,0.17,51670820400
"771",771,0.919,0.663,0.117,0.745,0.068,0.306,0.825,0.512,0.611,0.622,0.905,0.8,1.00288877058975,0.255,51153901601
"772",772,0.942,0.813,0.282,0.789,0.106,0.616,0.731,0.492,0.581,0.6,1,0.871,1.09056501541467,0.16,51059491701
"773",773,0.925,0.646,0.018,0.539,0.007,0.327,0.306,0.407,0.274,0.728,0.572,0.815,0.873238805202599,0.054,51089010601
"774",774,0.946,0.713,0.052,0.69,0.059,0.263,0.737,0.519,0.474,0.72,0.845,0.827,1.0120393498817,0.227,51740213103
"775",775,0.986,0.728,0.042,0.852,0.014,0.236,0.649,0.439,0.445,0.793,0.452,0.828,0.928209304989872,0.741,51810045200
"776",776,0.939,0.724,0.068,0.652,0.01,0.564,0.444,0.416,0.348,0.67,0.902,0.873,0.937677634126391,0.42,51660000203
"777",777,0.95,0.734,0.037,0.7,0.027,0.187,0.688,0.417,0.58,0.694,0.662,0.884,1.00931532805898,0.046,51177020203
"778",778,0.834,0.617,0.005,0.387,0.001,0.169,0.087,0.244,0.358,0.782,0.251,0.802,0.801129337855001,0.145,51051040100
"779",779,0.9,0.588,0.005,0.541,0.001,0.177,0.175,0.387,0.327,0.795,0.221,0.798,0.804754829746753,0.166,51167030600
"780",780,0.978,0.878,0.56,0.832,0.176,0.743,0.639,0.493,0.603,0.278,1,0.741,1.00096773753485,0.485,51013103403
"781",781,0.917,0.731,0.304,0.609,0.065,0.652,0.819,0.356,0.538,0.522,0.988,0.831,1.01265852238322,0.237,51059452102
"782",782,0.935,0.689,0.192,0.595,0.042,0.437,0.762,0.393,0.485,0.59,0.697,0.761,0.941881357107411,0.233,51710006902
"783",783,0.96,0.668,0.028,0.625,0.004,0.136,0.175,0.485,0.443,0.731,0.634,0.937,0.902023010658616,0.097,51161031000
"784",784,0.949,0.717,0.135,0.707,0.027,0.57,0.569,0.382,0.548,0.64,0.908,0.713,0.916152689739683,0.421,51700031100
"785",785,0.968,0.78,0.113,0.569,0.014,0.444,0.625,0.227,0.495,0.704,0.956,0.797,0.974673678403779,0.19,51003010801
"786",786,0.934,0.643,0.01,0.58,0.001,0.169,0.362,0.406,0.506,0.794,0.422,0.892,0.901757322062061,0.105,51007930200
"787",787,0.917,0.661,0.017,0.528,0.001,0.334,0.219,0.288,0.401,0.75,0.71,0.742,0.840491403926183,0.195,51197050201
"788",788,0.937,0.709,0.093,0.646,0.014,0.652,0.794,0.458,0.611,0.647,0.955,0.714,0.966236365237188,0.302,51700032113
"789",789,0.965,0.712,0.054,0.76,0.036,0.294,0.606,0.434,0.527,0.695,0.951,0.892,0.994776218267372,0.286,51041100933
"790",790,0.902,0.7,0.04,0.55,0.02,0.366,0.219,0.492,0.474,0.74,0.959,0.902,0.944284240542167,0.244,51820003500
"791",791,0.918,0.649,0.019,0.761,0.006,0.216,0.587,0.536,0.611,0.775,0.574,0.847,0.964972114047233,0.199,51061930706
"792",792,0.877,0.612,0.006,0.54,0,0.105,0.456,0.411,0.306,0.772,0.356,0.8,0.88170935242831,0.124,51083930100
"793",793,0.88,0.729,0.106,0.739,0.076,0.66,0.9,0.44,0.59,0.612,0.867,0.82,1.04437447058774,0.279,51685920201
"794",794,0.931,0.661,0.009,0.66,0.001,0.435,0.556,0.427,0.221,0.82,0.563,0.818,0.942115177797282,0.101,51131930301
"795",795,0.964,0.717,0.038,0.608,0.009,0.308,0.525,0.494,0.432,0.741,0.901,0.888,0.97509187896991,0.263,51199050306
"796",796,0.916,0.68,0.028,0.621,0.037,0.389,0.394,0.453,0.474,0.796,1,0.811,0.951625115297735,0.279,51790000300
"797",797,0.942,0.775,0.062,0.683,0.071,0.695,0.244,0.349,0.38,0.704,0.861,0.905,0.95776686600799,0.234,51810044007
"798",798,0.871,0.655,0.011,0.604,0.001,0.281,0.325,0.416,0.464,0.802,0.541,0.79,0.906004655806769,0.112,51079030101
"799",799,0.997,0.772,0.025,0.968,0.001,0.158,0.669,0.885,0.812,0.691,0.193,0.89,0.956238946403474,0.95,51179010201
"800",800,0.888,0.656,0.007,0.606,0.001,0.213,0.1,0.29,0.285,0.802,0.432,0.823,0.849984597394254,0.113,51035080100
"801",801,0.738,0.656,0.01,0.543,0.001,0.256,0.1,0.418,0.443,0.786,0.831,0.911,0.961207572292129,0.099,51071930300
"802",802,0.946,0.668,0.097,0.562,0.018,0.708,0.4,0.421,0.548,0.639,0.872,0.808,0.88583876709383,0.315,51775010300
"803",803,0.897,0.705,0.284,0.763,0.053,0.893,0.619,0.392,0.643,0.427,0.459,0.625,0.855811859153355,0.416,51760061001
"804",804,0.908,0.63,0.169,0.533,0.091,0.633,0.219,0.359,0.58,0.5,0.452,0.573,0.749793675311151,0.185,51760010700
"805",805,0.967,0.779,0.201,0.678,0.091,0.722,0.775,0.495,0.58,0.608,1,0.894,1.05956569217391,0.22,51059491803
"806",806,0.863,0.623,0.007,0.509,0.001,0.271,0.525,0.388,0.348,0.767,0.557,0.729,0.897661671113879,0.073,51117930402
"807",807,0.878,0.657,0.167,0.762,0.046,0.646,0.762,0.466,0.527,0.603,0.969,0.739,0.982239259361276,0.256,51710005903
"808",808,0.836,0.582,0.095,0.784,0.11,0.553,0.731,0.482,0.643,0.62,0.944,0.72,0.974525975013132,0.16,51153900601
"809",809,0.912,0.633,0.013,0.593,0.001,0.101,0.488,0.391,0.485,0.735,0.394,0.851,0.904971156555149,0.06,51033030400
"810",810,0.949,0.803,0.326,0.775,0.054,0.833,0.55,0.393,0.422,0.597,0.995,0.935,1.03974355466803,0.296,51059460800
"811",811,0.931,0.633,0.015,0.617,0.001,0.113,0.569,0.436,0.485,0.723,0.444,0.793,0.889491393467386,0.237,51033030600
"812",812,0.969,0.757,0.046,0.715,0.03,0.339,0.662,0.478,0.559,0.685,0.998,0.916,1.02766117228922,0.294,51179010103
"813",813,0.952,0.719,0.045,0.68,0.022,0.378,0.7,0.401,0.358,0.736,0.737,0.795,0.973130233502048,0.211,51550021506
"814",814,0.928,0.634,0.012,0.646,0.004,0.257,0.3,0.417,0.432,0.769,0.552,0.81,0.87356869702581,0.166,51165010802
"815",815,0.926,0.693,0.09,0.772,0.163,0.606,0.849,0.529,0.516,0.699,0.998,0.758,1.049148591286,0.171,51810046213
"816",816,0.847,0.632,0.007,0.527,0,0.196,0.506,0.419,0.358,0.794,0.426,0.833,0.930428435919438,0.08,51111930200
"817",817,0.91,0.709,0.029,0.679,0.016,0.276,0.237,0.423,0.432,0.722,0.92,0.863,0.940674551491535,0.171,51520020400
"818",818,0.799,0.592,0.007,0.537,0,0.173,0.506,0.448,0.495,0.806,0.379,0.789,0.916714423189385,0.141,51029930202
"819",819,0.91,0.689,0.046,0.667,0.003,0.37,0.537,0.366,0.38,0.715,0.592,0.874,0.947705464921385,0.189,51069050900
"820",820,0.96,0.83,0.839,0.844,0.324,0.564,0.631,0.512,0.664,0.226,0.999,0.69,1.02988608259379,0.281,51013101602
"821",821,0.857,0.649,0.007,0.527,0,0.155,0.619,0.365,0.316,0.781,0.235,0.871,0.941116955281689,0.069,51117930300
"822",822,0.81,0.596,0.104,0.608,0.038,0.567,0.656,0.313,0.601,0.542,0.742,0.688,0.888675413752285,0.228,51760070902
"823",823,0.936,0.664,0.149,0.587,0.039,0.377,0.206,0.372,0.538,0.562,0.939,0.805,0.859253673794791,0.231,51087201003
"824",824,0.953,0.835,0.258,0.769,0.095,0.669,0.744,0.521,0.559,0.539,0.977,0.859,1.07009930402644,0.25,51059461603
"825",825,0.899,0.627,0.088,0.716,0.096,0.564,0.856,0.553,0.611,0.66,0.985,0.844,1.03006431056496,0.219,51153901211
"826",826,0.883,0.641,0.008,0.576,0,0.124,0.356,0.445,0.39,0.826,0.533,0.849,0.917139676435783,0.162,51009010100
"827",827,0.952,0.739,0.092,0.705,0.034,0.476,0.631,0.438,0.464,0.701,0.962,0.799,0.998039948370292,0.163,51550020908
"828",828,0.902,0.679,0.009,0.659,0.001,0.058,0.4,0.384,0.348,0.79,0.479,0.862,0.936600853243348,0.057,51119950900
"829",829,0.955,0.69,0.054,0.479,0.04,0.31,0.345,0.514,0.538,0.653,0.987,0.57,0.826098223257059,0.425,51041100600
"830",830,0.852,0.617,0.115,0.731,0.069,0.851,0.6,0.39,0.59,0.533,0.97,0.728,0.918352986590394,0.277,51740211500
"831",831,0.927,0.691,0.016,0.715,0.004,0.178,0.206,0.471,0.601,0.787,0.624,0.91,0.937062714699952,0.105,51187020102
"832",832,0.904,0.7,0.195,0.743,0.037,0.768,0.625,0.547,0.548,0.624,0.969,0.67,0.9363369935536,0.537,51710007001
"833",833,0.955,0.784,0.221,0.808,0.08,0.865,0.556,0.331,0.485,0.498,0.974,0.794,0.971475785006451,0.228,51760020800
"834",834,0.931,0.621,0.006,0.435,0.001,0.185,0.119,0.275,0.316,0.804,0.167,0.716,0.762813497387362,0.076,51027010100
"835",835,0.996,0.851,0.305,0.633,0.044,0.756,0.581,0.252,0.411,0.541,0.996,0.821,0.993680130653715,0.138,51059470600
"836",836,0.874,0.638,0.008,0.58,0,0.172,0.462,0.348,0.506,0.804,0.401,0.802,0.906605015894561,0.105,51125950101
"837",837,0.874,0.666,0.323,0.618,0.048,0.769,0.469,0.309,0.611,0.485,0.739,0.672,0.868195250256778,0.222,51760041300
"838",838,0.878,0.654,0.125,0.745,0.119,0.533,0.825,0.485,0.517,0.693,0.995,0.808,1.03623391596115,0.294,51810045414
"839",839,0.93,0.677,0.038,0.827,0.113,0.546,0.869,0.486,0.538,0.64,0.594,0.712,0.960643692700024,0.369,51700032223
"840",840,0.929,0.662,0.025,0.636,0.005,0.528,0.537,0.296,0.443,0.76,0.845,0.653,0.892458718528133,0.155,51093280105
"841",841,0.952,0.719,0.045,0.68,0.022,0.378,0.7,0.401,0.358,0.74,0.737,0.795,0.973917185409147,0.211,51550021507
"842",842,0.863,0.662,0.013,0.588,0,0.224,0.256,0.373,0.38,0.82,0.378,0.815,0.888215227366283,0.148,51113930201
"843",843,0.942,0.674,0.044,0.668,0.09,0.571,0.706,0.467,0.485,0.741,0.943,0.707,0.973403412241049,0.158,51650010104
"844",844,0.952,0.694,0.064,0.695,0.08,0.696,0.5,0.54,0.474,0.582,0.629,0.821,0.926282173640625,0.153,51710000700
"845",845,0.947,0.734,0.05,0.688,0.009,0.468,0.512,0.316,0.611,0.721,0.978,0.876,0.987813983094023,0.141,51061930305
"846",846,0.989,0.759,0.071,0.551,0.039,0.399,0.462,0.375,0.485,0.69,0.978,0.792,0.941535762613475,0.2,51087200135
"847",847,0.895,0.73,0.1,0.63,0.032,0.415,0.518,0.292,0.453,0.608,0.835,0.798,0.932990472075163,0.324,51840000201
"848",848,0.966,0.748,0.056,0.65,0.005,0.308,0.662,0.521,0.559,0.727,0.939,0.884,1.02572081301915,0.169,51179010307
"849",849,0.822,0.614,0.011,0.62,0.002,0.18,0.088,0.425,0.38,0.815,0.498,0.763,0.857223692512972,0.138,51139030402
"850",850,0.938,0.786,0.141,0.793,0.018,0.412,0.819,0.464,0.538,0.636,0.989,0.84,1.05166531923955,0.336,51107611020
"851",851,0.911,0.642,0.007,0.635,0.001,0.117,0.119,0.428,0.39,0.838,0.362,0.909,0.882771819533493,0.096,51197050401
"852",852,0.958,0.843,0.051,0.643,0.009,0.48,0.618,0.168,0.443,0.777,0.907,0.764,0.975165638662221,0.469,51121020302
"853",853,0.945,0.781,0.257,0.621,0.056,0.475,0.625,0.373,0.474,0.553,0.991,0.897,1.02906533736201,0.056,51059451100
"854",854,0.929,0.705,0.104,0.696,0.059,0.486,0.881,0.432,0.58,0.647,1,0.863,1.04655076195426,0.18,51153901209
"855",855,0.908,0.698,0.17,0.833,0.095,0.413,0.794,0.519,0.527,0.642,0.987,0.743,1.01543361774075,0.377,51810042802
"856",856,0.951,0.744,0.02,0.619,0.008,0.3,0.543,0.522,0.39,0.767,0.851,0.913,1.01428779827112,0.126,51095080402
"857",857,0.931,0.668,0.075,0.698,0.027,0.641,0.673,0.44,0.516,0.619,0.873,0.76,0.928599560171551,0.361,51770000602
"858",858,0.932,0.671,0.054,0.742,0.012,0.362,0.769,0.487,0.453,0.667,0.756,0.806,0.983922864022659,0.113,51041100820
"859",859,0.935,0.729,0.082,0.65,0.032,0.436,0.612,0.513,0.485,0.669,0.949,0.872,1.00904659559652,0.176,51041100915
"860",860,0.896,0.778,0.164,0.777,0.094,0.658,0.5,0.339,0.538,0.525,0.769,0.721,0.934982303778115,0.364,51760010401
"861",861,0.923,0.731,0.01,0.447,0.003,0.286,0.219,0.339,0.327,0.81,0.651,0.905,0.923343876661359,0.099,51119951200
"862",862,0.989,0.759,0.071,0.551,0.039,0.399,0.462,0.375,0.485,0.703,0.978,0.792,0.944093356311547,0.2,51087200136
"863",863,0.948,0.706,0.034,0.676,0.009,0.241,0.288,0.415,0.39,0.715,0.6,0.928,0.923684846300864,0.172,51023040402
"864",864,0.899,0.713,0.337,0.704,0.039,0.838,0.73,0.323,0.601,0.313,0.983,0.712,0.889830624654311,0.661,51760040202
"865",865,0.984,0.714,0.046,0.487,0.015,0.506,0.288,0.382,0.337,0.772,0.842,0.779,0.870944789192577,0.352,51810045428
"866",866,0.878,0.669,0.009,0.568,0.001,0.154,0.519,0.411,0.675,0.817,0.432,0.887,0.959019768164697,0.15,51103030100
"867",867,0.916,0.651,0.117,0.681,0.039,0.617,0.61,0.466,0.59,0.554,0.903,0.717,0.91620169118129,0.186,51087201002
"868",868,0.916,0.651,0.007,0.461,0.002,0.167,0.138,0.292,0.316,0.796,0.312,0.8,0.816511572118809,0.118,51195931300
"869",869,0.878,0.655,0.147,0.719,0.073,0.673,0.825,0.488,0.538,0.57,0.988,0.807,1.00050797855197,0.325,51710005902
"870",870,0.902,0.632,0.013,0.674,0.001,0.088,0.425,0.492,0.685,0.792,0.507,0.876,0.941218010783929,0.082,51177020403
"871",871,0.981,0.803,0.222,0.725,0.023,0.438,0.723,0.358,0.526,0.627,0.802,0.802,1.00447770500713,0.202,51059481900
"872",872,0.96,0.679,0.055,0.684,0.045,0.194,0.65,0.581,0.485,0.657,0.819,0.883,0.992639020383421,0.114,51041100816
"873",873,0.94,0.724,0.043,0.73,0.007,0.305,0.812,0.443,0.559,0.758,0.812,0.783,1.01688803343283,0.172,51179010305
"874",874,0.913,0.662,0.01,0.634,0,0.065,0.488,0.564,0.422,0.798,0.537,0.856,0.957206144882563,0.092,51181860200
"875",875,0.899,0.651,0.013,0.529,0.002,0.36,0.562,0.323,0.422,0.798,0.35,0.678,0.867153774689147,0.18,51147930102
"876",876,0.967,0.787,0.196,0.762,0.029,0.452,0.719,0.461,0.453,0.67,0.957,0.875,1.05386396084637,0.186,51087200151
"877",877,0.863,0.662,0.013,0.588,0,0.224,0.256,0.373,0.38,0.821,0.378,0.815,0.888411965343057,0.148,51113930202
"878",878,0.882,0.66,0.085,0.788,0.054,0.884,0.731,0.42,0.654,0.519,0.971,0.802,0.975915538582537,0.191,51153900201
"879",879,0.96,0.76,0.077,0.783,0.092,0.413,0.838,0.478,0.611,0.671,0.99,0.804,1.04684765488136,0.286,51153901221
"880",880,0.896,0.635,0.025,0.556,0.024,0.364,0.175,0.451,0.485,0.643,0.973,0.769,0.848456663121709,0.319,51520020100
"881",881,0.922,0.705,0.136,0.693,0.055,0.612,0.763,0.429,0.569,0.651,0.961,0.894,1.04165731443999,0.106,51683910100
"882",882,0.967,0.737,0.047,0.662,0.072,0.594,0.55,0.476,0.443,0.737,0.969,0.856,0.996284640473405,0.243,51650010703
"883",883,0.934,0.689,0.155,0.737,0.062,0.743,0.662,0.535,0.485,0.663,0.997,0.861,1.00733672144952,0.308,51810041003
"884",884,0.938,0.771,0.033,0.715,0.015,0.306,0.55,0.476,0.432,0.788,0.896,0.939,1.04510705453257,0.211,51003010301
"885",885,0.952,0.691,0.068,0.599,0.034,0.662,0.4,0.449,0.443,0.709,0.942,0.966,0.977177036988645,0.113,51740212802
"886",886,0.88,0.618,0.007,0.481,0.003,0.225,0.175,0.353,0.401,0.689,0.743,0.813,0.840963856428022,0.177,51169030600
"887",887,0.886,0.688,0.033,0.753,0.013,0.36,0.719,0.455,0.601,0.678,0.886,0.856,1.02532827550517,0.078,51177020201
"888",888,0.919,0.691,0.063,0.777,0.095,0.216,0.981,0.492,0.569,0.689,0.722,0.875,1.06677603654869,0.178,51153900408
"889",889,0.908,0.657,0.015,0.71,0,0.149,0.65,0.341,0.453,0.733,0.366,0.89,0.943523561671072,0.203,51033030100
"890",890,0.811,0.629,0.009,0.386,0.001,0.265,0.569,0.423,0.358,0.79,0.499,0.78,0.92259488557057,0.175,51111930100
"891",891,0.94,0.682,0.106,0.723,0.118,0.56,0.838,0.536,0.495,0.689,1,0.817,1.03199618643127,0.297,51810045405
"892",892,0.914,0.636,0.047,0.461,0.026,0.481,0.55,0.301,0.464,0.664,0.848,0.61,0.839348209346658,0.282,51690000300
"893",893,0.956,0.671,0.007,0.545,0,0.113,0.381,0.402,0.401,0.796,0.39,0.891,0.904505273709752,0.077,51011040300
"894",894,0.901,0.76,0.267,0.747,0.062,0.848,0.756,0.445,0.59,0.548,0.94,0.692,1.00941699346763,0.112,51600300100
"895",895,0.915,0.705,0.114,0.68,0.056,0.652,0.462,0.312,0.485,0.609,0.975,0.893,0.974671859177372,0.072,51710002000
"896",896,0.966,0.785,0.114,0.765,0.025,0.487,0.869,0.478,0.58,0.615,0.979,0.837,1.04426700096138,0.316,51107611015
"897",897,0.909,0.617,0.023,0.514,0.015,0.426,0.45,0.247,0.327,0.741,0.966,0.675,0.860800733214426,0.19,51640070101
"898",898,0.989,0.861,0.545,0.861,0.136,0.799,0.425,0.53,0.506,0.435,1,0.925,1.05702949865641,0.18,51013103601
"899",899,0.975,0.805,0.079,0.753,0.04,0.449,0.387,0.393,0.422,0.683,0.992,0.915,1.00300076081255,0.208,51087200140
"900",900,0.957,0.734,0.042,0.643,0.005,0.263,0.387,0.424,0.569,0.736,0.829,0.89,0.965312515642206,0.126,51177020106
"901",901,0.909,0.651,0.01,0.519,0.001,0.167,0.437,0.41,0.295,0.748,0.3,0.849,0.887398746698917,0.109,51089010700
"902",902,0.958,0.709,0.054,0.729,0.006,0.25,0.4,0.486,0.59,0.689,0.809,0.847,0.940762002552586,0.22,51153901304
"903",903,0.941,0.658,0.055,0.714,0.043,0.328,0.731,0.539,0.474,0.636,0.995,0.793,0.988143682433073,0.098,51041100805
